POSTING DATE,EFFECTIVE DATE,CREATE DATE,Customer/Vendor Code,Customer/Vendor Name,LOB,Region,BP TYPE,City,STATE,From WhsCode,From WhsName,To whsCode,TO WhsName,Model TYPE,Transfer Type,U_Frt,U_ActShipType,PRODUCT CATEGORY,ItemCode,Description,QUANTITY,UNIT,RATE,SO ID,SO Creation Date,SO Due Date,U_DocStatus,U_SOTYPE,BP CATEGORY,Document Type,TRANSPORTER NAME,U_GRNNO,Loading/Unloading,Detention,KITITEM,U_AssetClass,Customer Type,U_TRINPD
10/20/2021,10/20/2021,10/20/2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,MP02,Company India Indore,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wedges,A140000009,BW LLDP Wedge(1000 x 130 x 200),908,Nos,370,2021/5576,10/20/2021,10/21/2021,C,Rent,Beverage,Allot,Customer Transport,,0,,,Belts & Wedges,,00:00.0
10/20/2021,10/20/2021,10/20/2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,15,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2021/5570,10/20/2021,10/21/2021,C,Rent,Beverage,Allot,Customer Transport,,,,,Wooden Pallet,,00:00.0
10/21/2021,10/21/2021,10/21/2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2021/5570,10/20/2021,10/21/2021,C,Rent,Beverage,Allot,Customer Transport,,0,,,Wooden Pallet,,00:00.0
10/22/2021,10/22/2021,10/22/2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2021/5570,10/20/2021,10/21/2021,C,Rent,Beverage,Allot,Customer Transport,,0,,,Wooden Pallet,,00:00.0
10/23/2021,10/23/2021,10/23/2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2021/5570,10/20/2021,10/21/2021,C,Rent,Beverage,Allot,Customer Transport,,0,,,Wooden Pallet,,00:00.0
10/25/2021,10/25/2021,10/25/2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,HY01,Company India Pataudi,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wedges,A140000009,BW LLDP Wedge(1000 x 130 x 200),566,Nos,370,2021/5693,10/25/2021,10/26/2021,C,Rent,Beverage,Allot,Customer Transport,,0,,,Belts & Wedges,,00:00.0
10/25/2021,10/25/2021,10/25/2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2021/5570,10/20/2021,10/21/2021,C,Rent,Beverage,Allot,Customer Transport,,0,,,Wooden Pallet,,00:00.0
10/26/2021,10/26/2021,10/26/2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,15,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2021/5570,10/20/2021,10/21/2021,C,Rent,Beverage,Allot,Customer Transport,,0,,,Wooden Pallet,,00:00.0
10/26/2021,10/26/2021,10/26/2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2021/5570,10/20/2021,10/21/2021,C,Rent,Beverage,Allot,Customer Transport,,0,,,Wooden Pallet,,00:00.0
10/27/2021,10/27/2021,10/27/2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2021/5570,10/20/2021,10/21/2021,C,Rent,Beverage,Allot,Customer Transport,,0,,,Wooden Pallet,,00:00.0
10/28/2021,10/28/2021,10/28/2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2021/5570,10/20/2021,10/21/2021,C,Rent,Beverage,Allot,Customer Transport,,0,,,Wooden Pallet,,00:00.0
10/29/2021,10/29/2021,10/29/2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2021/5570,10/20/2021,10/21/2021,C,Rent,Beverage,Allot,Customer Transport,,0,,,Wooden Pallet,,00:00.0
10/30/2021,10/30/2021,10/30/2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,MP02,Company India Indore,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wedges,A140000009,BW LLDP Wedge(1000 x 130 x 200),720,Nos,370,2021/5863,10/30/2021,11/1/2021,C,Rent,Beverage,Allot,Customer Transport,,0,,,Belts & Wedges,,00:00.0
10/30/2021,10/30/2021,10/30/2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,15,Customer Transport,Wedges,A140000009,BW LLDP Wedge(1000 x 130 x 200),400,Nos,370,2021/5856,10/30/2021,11/1/2021,C,Rent,Beverage,Allot,Customer Transport,,,,,Belts & Wedges,,00:00.0
11/1/2021,11/1/2021,11/1/2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2021/5570,10/20/2021,10/21/2021,C,Rent,Beverage,Allot,Customer Transport,,0,,,Wooden Pallet,,00:00.0
11/3/2021,11/3/2021,11/3/2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,HY01,Company India Pataudi,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wedges,A140000009,BW LLDP Wedge(1000 x 130 x 200),530,Nos,370,2021/5982,11/3/2021,11/6/2021,C,Rent,Beverage,Allot,Customer Transport,,0,,,Belts & Wedges,,00:00.0
11/3/2021,11/3/2021,11/3/2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,HY01,Company India Pataudi,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Belt,A140000002,BW Strapping Belt(double end 7 meters with Latches and Hooks),20,Nos,225,2021/5982,11/3/2021,11/6/2021,C,Rent,Beverage,Allot,Customer Transport,,0,,,Belts & Wedges,,00:00.0
11/8/2021,11/8/2021,11/8/2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,15,Customer Transport,Wedges,A140000009,BW LLDP Wedge(1000 x 130 x 200),294,Nos,370,2021/6028,11/8/2021,11/9/2021,C,Rent,Beverage,Allot,Customer Transport,,,,,Belts & Wedges,,00:00.0
11/9/2021,11/9/2021,11/9/2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,MP02,Company India Indore,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wedges,A140000009,BW LLDP Wedge(1000 x 130 x 200),499,Nos,370,2021/6053,11/9/2021,11/10/2021,C,Rent,Beverage,Allot,Customer Transport,,0,,,Belts & Wedges,,00:00.0
11/10/2021,11/10/2021,11/10/2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2021/5570,10/20/2021,10/21/2021,C,Rent,Beverage,Allot,Customer Transport,,0,,,Wooden Pallet,,00:00.0
11/10/2021,11/10/2021,11/10/2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2021/5570,10/20/2021,10/21/2021,C,Rent,Beverage,Allot,Customer Transport,,0,,,Wooden Pallet,,00:00.0
11/11/2021,11/11/2021,11/11/2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,HY01,Company India Pataudi,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wedges,A140000009,BW LLDP Wedge(1000 x 130 x 200),239,Nos,370,2021/6090,11/11/2021,11/12/2021,C,Rent,Beverage,Allot,Customer Transport,,0,,,Belts & Wedges,,00:00.0
11/11/2021,11/11/2021,11/11/2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2021/5570,10/20/2021,10/21/2021,C,Rent,Beverage,Allot,Customer Transport,,0,,,Wooden Pallet,,00:00.0
11/12/2021,11/12/2021,11/12/2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2021/5570,10/20/2021,10/21/2021,C,Rent,Beverage,Allot,Customer Transport,,0,,,Wooden Pallet,,00:00.0
11/13/2021,11/13/2021,11/13/2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,320,Nos,2060,2021/5570,10/20/2021,10/21/2021,C,Rent,Beverage,Allot,Customer Transport,,0,,,Wooden Pallet,,00:00.0
11/15/2021,11/15/2021,11/15/2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2021/6159,11/15/2021,11/17/2021,C,Rent,Beverage,Allot,Customer Transport,,0,,,Wooden Pallet,,00:00.0
11/15/2021,11/15/2021,11/15/2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2021/6159,11/15/2021,11/17/2021,C,Rent,Beverage,Allot,Customer Transport,,0,,,Wooden Pallet,,00:00.0
11/15/2021,11/15/2021,11/15/2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,HY01,Company India Pataudi,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wedges,A140000009,BW LLDP Wedge(1000 x 130 x 200),117,Nos,370,2021/6160,11/15/2021,11/17/2021,C,Rent,Beverage,Allot,Customer Transport,,0,,,Belts & Wedges,,00:00.0
11/16/2021,11/16/2021,11/16/2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2021/6159,11/15/2021,11/17/2021,C,Rent,Beverage,Allot,Customer Transport,,0,,,Wooden Pallet,,00:00.0
11/18/2021,11/18/2021,11/18/2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,15,Customer Transport,Wedges,A140000009,BW LLDP Wedge(1000 x 130 x 200),200,Nos,370,2021/6247,11/18/2021,11/19/2021,C,Rent,Beverage,Allot,Customer Transport,,,,,Belts & Wedges,,00:00.0
11/22/2021,11/22/2021,11/22/2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,HY01,Company India Pataudi,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wedges,A140000009,BW LLDP Wedge(1000 x 130 x 200),430,Nos,370,2021/6340,11/22/2021,11/23/2021,C,Rent,Beverage,Allot,Customer Transport,,0,,,Belts & Wedges,,00:00.0
11/22/2021,11/22/2021,11/22/2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,MP02,Company India Indore,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wedges,A140000009,BW LLDP Wedge(1000 x 130 x 200),390,Nos,370,2021/6353,11/22/2021,11/23/2021,C,Rent,Beverage,Allot,Customer Transport,,0,,,Belts & Wedges,,00:00.0
11/22/2021,11/22/2021,11/22/2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2021/6159,11/15/2021,11/17/2021,C,Rent,Beverage,Allot,Customer Transport,,0,,,Wooden Pallet,,00:00.0
11/22/2021,11/22/2021,11/22/2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2021/6159,11/15/2021,11/17/2021,C,Rent,Beverage,Allot,Customer Transport,,0,,,Wooden Pallet,,00:00.0
11/23/2021,11/23/2021,11/23/2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2021/6159,11/15/2021,11/17/2021,C,Rent,Beverage,Allot,Customer Transport,,0,,,Wooden Pallet,,00:00.0
11/25/2021,11/25/2021,11/25/2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,15,Customer Transport,Wedges,A140000009,BW LLDP Wedge(1000 x 130 x 200),158,Nos,370,2021/6426,11/25/2021,11/26/2021,C,Rent,Beverage,Allot,Active Enterprises,,,,,Belts & Wedges,,00:00.0
11/27/2021,11/27/2021,11/27/2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2021/6159,11/15/2021,11/17/2021,C,Rent,Beverage,Allot,Customer Transport,,0,,,Wooden Pallet,,00:00.0
11/27/2021,11/27/2021,11/27/2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2021/6159,11/15/2021,11/17/2021,C,Rent,Beverage,Allot,Customer Transport,,0,,,Wooden Pallet,,00:00.0
11/27/2021,11/27/2021,11/27/2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,216,Nos,2060,2021/6159,11/15/2021,11/17/2021,C,Rent,Beverage,Allot,Customer Transport,,0,,,Wooden Pallet,,00:00.0
11/27/2021,11/27/2021,11/27/2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,HY01,Company India Pataudi,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wedges,A140000009,BW LLDP Wedge(1000 x 130 x 200),255,Nos,370,2021/6457,11/27/2021,11/28/2021,C,Rent,Beverage,Allot,Customer Transport,,0,,,Belts & Wedges,,00:00.0
11/29/2021,11/29/2021,11/29/2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2021/6159,11/15/2021,11/17/2021,C,Rent,Beverage,Allot,Customer Transport,,0,,,Wooden Pallet,,00:00.0
11/29/2021,11/29/2021,11/29/2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2021/6159,11/15/2021,11/17/2021,C,Rent,Beverage,Allot,Customer Transport,,0,,,Wooden Pallet,,00:00.0
11/29/2021,11/29/2021,11/29/2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,216,Nos,2060,2021/6159,11/15/2021,11/17/2021,C,Rent,Beverage,Allot,Customer Transport,,0,,,Wooden Pallet,,00:00.0
11/30/2021,11/30/2021,11/30/2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,15,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2021/6159,11/15/2021,11/17/2021,C,Rent,Beverage,Allot,Customer Transport,,,,,Wooden Pallet,,00:00.0
11/30/2021,11/30/2021,11/30/2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2021/6159,11/15/2021,11/17/2021,C,Rent,Beverage,Allot,Customer Transport,,0,,,Wooden Pallet,,00:00.0
12/1/2021,12/1/2021,12/1/2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,15,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2021/6159,11/15/2021,11/17/2021,C,Rent,Beverage,Allot,Customer Transport,,,,,Wooden Pallet,,00:00.0
12/2/2021,12/2/2021,12/2/2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2021/6159,11/15/2021,11/17/2021,C,Rent,Beverage,Allot,Customer Transport,,0,,,Wooden Pallet,,00:00.0
12/3/2021,12/3/2021,12/3/2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2021/6159,11/15/2021,11/17/2021,C,Rent,Beverage,Allot,Customer Transport,,0,,,Wooden Pallet,,00:00.0
12/3/2021,12/3/2021,12/3/2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2021/6159,11/15/2021,11/17/2021,C,Rent,Beverage,Allot,Customer Transport,,0,,,Wooden Pallet,,00:00.0
12/3/2021,12/3/2021,12/3/2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,MP02,Company India Indore,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wedges,A140000009,BW LLDP Wedge(1000 x 130 x 200),360,Nos,370,2021/6653,12/3/2021,12/4/2021,C,Rent,Beverage,Allot,Customer Transport,,0,,,Belts & Wedges,,00:00.0
12/4/2021,12/4/2021,12/4/2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2021/6159,11/15/2021,11/17/2021,C,Rent,Beverage,Allot,Customer Transport,,0,,,Wooden Pallet,,00:00.0
12/4/2021,12/4/2021,12/4/2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,HY01,Company India Pataudi,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wedges,A140000009,BW LLDP Wedge(1000 x 130 x 200),336,Nos,370,2021/6666,12/4/2021,12/6/2021,C,Rent,Beverage,Allot,Customer Transport,,0,,,Belts & Wedges,,00:00.0
12/4/2021,12/4/2021,12/4/2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,15,Customer Transport,Wedges,A140000009,BW LLDP Wedge(1000 x 130 x 200),120,Nos,370,2021/6671,12/4/2021,12/5/2021,C,Rent,Beverage,Allot,Customer Transport,,,,,Belts & Wedges,,00:00.0
12/4/2021,12/4/2021,12/4/2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2021/6159,11/15/2021,11/17/2021,C,Rent,Beverage,Allot,Customer Transport,,0,,,Wooden Pallet,,00:00.0
12/6/2021,12/6/2021,12/6/2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2021/6159,11/15/2021,11/17/2021,C,Rent,Beverage,Allot,Customer Transport,,0,,,Wooden Pallet,,00:00.0
12/7/2021,12/7/2021,12/7/2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2021/6159,11/15/2021,11/17/2021,C,Rent,Beverage,Allot,Customer Transport,,0,,,Wooden Pallet,,00:00.0
12/8/2021,12/8/2021,12/8/2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,HY01,Company India Pataudi,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wedges,A140000009,BW LLDP Wedge(1000 x 130 x 200),288,Nos,370,2021/6773,12/8/2021,12/9/2021,C,Rent,Beverage,Allot,Customer Transport,,0,,,Belts & Wedges,,00:00.0
12/8/2021,12/8/2021,12/8/2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2021/6159,11/15/2021,11/17/2021,C,Rent,Beverage,Allot,Customer Transport,,0,,,Wooden Pallet,,00:00.0
12/9/2021,12/9/2021,12/9/2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2021/6159,11/15/2021,11/17/2021,C,Rent,Beverage,Allot,Customer Transport,,0,,,Wooden Pallet,,00:00.0
12/9/2021,12/9/2021,12/9/2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2021/6159,11/15/2021,11/17/2021,C,Rent,Beverage,Allot,Customer Transport,,0,,,Wooden Pallet,,00:00.0
12/10/2021,12/10/2021,12/10/2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,HY01,Company India Pataudi,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wedges,A140000009,BW LLDP Wedge(1000 x 130 x 200),48,Nos,370,2021/6830,12/10/2021,12/11/2021,C,Rent,Beverage,Allot,Customer Transport,,0,,,Belts & Wedges,,00:00.0
12/10/2021,12/10/2021,12/10/2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2021/6159,11/15/2021,11/17/2021,C,Rent,Beverage,Allot,Customer Transport,,0,,,Wooden Pallet,,00:00.0
12/11/2021,12/11/2021,12/11/2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2021/6159,11/15/2021,11/17/2021,C,Rent,Beverage,Allot,Customer Transport,,0,,,Wooden Pallet,,00:00.0
12/11/2021,12/11/2021,12/11/2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2021/6159,11/15/2021,11/17/2021,C,Rent,Beverage,Allot,Customer Transport,,0,,,Wooden Pallet,,00:00.0
12/13/2021,12/13/2021,12/13/2021,10000237,HCCL,FMCG,West,RENTAL,Ahmedabad,Gujarat,GJ02,Company India Kanera,10000237,HCCL,Allot,CompanyOUT,0,Customer Transport,Wooden Pallet,A010000035,WP 1210 1200 x 1000 x 157 PL Pallet SW,312,Nos,2060,2021/6159,11/15/2021,11/17/2021,C,Rent,Beverage,Allot,Customer Transport,,0,,,Wooden Pallet,,00:00.0
